target_id	run_id	static_index	function_occurrence	artifact_path	artifact_sha256	terminal_status	callback_address_count	warp_records	overflow	drop	classification	static_mref_set_sha256	address_context_sha256
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	3055	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_3055.bin	58a04041a843b8a6da27b471042a635c8489cc9ea87b7ab2ee8289779adc78d1	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	d350e26e0e0087969cb0bfe0f1ddd6492fd2d8f3dd1178cdacb95b1cd317ba04
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	31	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_31.bin	5eb4065348534d3339059af5c2615157ccfc22b5c0244cfbce4a347e4e2e0e9c	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	e7c28224a04b9e75060d1ce2e4b3af27bff83e4cf307f4954c13bece05c3d2b0
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	35	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_35.bin	14bc1ed6551313f1c1bb40bef7410185d39d000f07bc714f36c0f767dd3ac270	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	7922e7db9639bbc7376c8e1ccca24b258f289a1e19e432cdb3efa2fb644d0201
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	45	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_45.bin	d226b46f4ca62c484ec7cee0b7725dc58d9025fd7a07f6c3b5e6972e37b1feee	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	cab29a4ea8a279e122875fcd0795482b1ad5706ca610b242efb74d7c4e93cb9e
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4667	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4667.bin	2288d047768eaa1807727213091baeb5b50ebe3207b883232c522e927b44113b	COMPLETE	126	126	0	0	EXECUTED_SHARD	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	1ec8e2e0733cb78a000f74707aa371ec9c3ea413e6474683f07f5295a87bdef1
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4668	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4668.bin	79ec44a65c04059c3731d1c9ecc455036478e17e66ae82574d8ad8e3864cd84a	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	20578924bf5f3a5a290ec62885348c5641cc08a5e5b17df66851219efed861f2
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4688	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4688.bin	3df02de8f71e653a3ff43027e2dc5f6a03b644d5560040de71e7d7ed1987bd03	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	be69c0124809da1d6f1e72f80a446f480902a30f7903fef6daf55a7ebb17ed02
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4691	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4691.bin	45134adf0924d8f7813c368de9acfd27ed0b86ffff7204a9218a38848555280a	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	ddf011b8e7574d88d7a65e3bee5ebbc2b7cefd0b654cf801109a6c80150eddca
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4694	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4694.bin	958a1f8562ea9bed8257284e2b04eb59b1ca2cb68db7e17c753ee1fc248544ff	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	05a03566f3f099637443fbedb679f1ae411d7176c1b1ca05359cfc17c9505e87
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4695	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4695.bin	a20bdeaed5b7062120d3b513091b4024504a966c22d85233483072d68e1b0ff5	COMPLETE	126	126	0	0	EXECUTED_SHARD	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	f5fb47caee0db1d5de377a99806a82fd0c70c1a321ffb5288a1fabca8a509bde
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4696	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4696.bin	acaac514cfdce7ddf6322992e2ef8b2c0e65cc85f50c8ed4f8dcfa429c31d46b	COMPLETE	126	126	0	0	EXECUTED_SHARD	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	b78ea3bff483d1ed002199e571bc8b272bf90534b8963df7be9ef43003a2c284
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4698	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4698.bin	ca0ca2880e0b2c6f4f46f3ac7caac879ff5c2837c30108df712f57d58ff73124	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	f395ac58fa5a49121ba4fa3d987d415d590acbc2b56f904026c38b85f2f3d8d9
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4699	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4699.bin	f641947f3b03e42e377d89d412b7069694fd63156678dc46595ddaa5b0255261	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	09a8b75c9ceec63d5626672b62b6b9badcb215b07dbb65a14926453ae4fb7ebb
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	47	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_47.bin	5b5357f422575773be43640b4d0f7131bdc17c1515be7f16cecb6ef6bd4dbfd8	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	bc5a58f624dadd98d3f0251ac0fdc2edc2c72574aef31a0e15b0a7c64b5b23f2
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4700	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4700.bin	94bd63c8a2d987b76521266ebeb6006e99f67b28a13604cbe2cb77163c4007b6	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	9c608358f8a7456368fa3ea39f0c1510642ee7ae38d874a8db09abd76bb191be
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4702	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_4702.bin	70914e42cbcfb33ed33e105731f99a1f7ac45a4b5332477507f8f2008d12b910	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	37daedf3611b5251fd5b045f2a491602596d09194b4593eefbefae785815b705
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	53	24	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119/raw_shards/mref_53.bin	3b902689b820b254786e73e8bbd75296a7af15c0930e39d5cdb441939e9bdf3b	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	e717e114b23c17905b0d7b063ae82aac3ac52fd8b3f048fe602ae954f778fef7
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	129	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_129.bin	be529ec09376a5e0ee8fa2d479157b404aaf6cc2c499c818ce898b6924590930	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	eeb0d5e1f4ae98fab40f8c1b1a35104f7eb505c5cf122cb5f56d80e4b9a1ec67
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	1297	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_1297.bin	75af77684d01c39edfb3a12407f33077acdc3e849594c7eee87094eea8e0212e	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	6f875aa61afeb02cb33e22219f08f1e8a72fb66721ffc2ceee96a63e2cb9eee1
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	1298	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_1298.bin	3cd1a76f452a89ff7f8f711d48080d94137313ba201108cb17dfdd29b6cd45ee	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	b2e0b4eadcaaa0b4f4481c74aad538dc53dcf8f6051c8ba092e1885a1ad37aa0
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	132	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_132.bin	0f7cf5c191d60831e6ece61921b2020a2d00f62cf2ff6caf6e2f5ec20d4f3112	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	ec57e47fcac06ee32d0027d7722a739620f66914207852dde451acd5ccd71e02
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	135	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_135.bin	efd3fc96f9e21d274ad586c9d3cd78ba0e34fec17a2a00767d4398798b910174	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	4e0f2b2d6d4d19f62eee30639dddf5c9027ce5cd95afd189577ff261fe34fea1
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	137	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_137.bin	906173117383e5ccf7b5935ebad41781624915027eec0453e59b3c26997f4ed7	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	a4e7e7bfd9a9adc77e882ca2ffa04d4435e0e1bca44684182224a101669999a2
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	139	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_139.bin	ba22079551b758d4724bb0a4cad4100b842a19c8a97980f8c99ddea439e0b0fd	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	a37a16b4dcf46364d489a6b2b43009eaf1c813178b1952e604236b7df63ec2ce
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	142	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_142.bin	6212021e42870dece297c935988e04540009de4f40d38f74ff84f63545da8a2b	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	1590b2ee64b9e3bfb2dcb0e2594cccd0a589222838dd92443f46cc57f39eb6c9
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	145	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_145.bin	e6ec9a30be15d2f2106f0d6e1a9f1dd8e3edcbdb3ceac568e25b366feaef8938	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	7b20467d633c390161c10ded7b2233651a29cd1bc8e6bc54de2c2b664c921b67
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	149	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_149.bin	890abac2c4a7309650e435504615fe75b67a92076cbd385146b35c102371fdc3	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	91bd309e465c6cb4126fdd7517054dde8e0c57ae5219e650ac3b56dc953ca2b3
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	153	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_153.bin	da3a83539c672bf6bcd82e33443d40433b635381df517c71413ff9905c091673	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	e1c2629bd84bfc611430bbb27313e345c13da44d7cd1bb893fde6f6187fd9497
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	157	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_157.bin	9c21244a30d711ceacc57c37745f9efec45046475826473fc40ffd4600a8b90a	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	01a320b6a6fbed1cd208174bd3a257fd8c8ec26e30973fc71ece3fd41782370b
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	159	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_159.bin	d4f7598a61b4381bbc882916c9c19ada808bee599aa0b12128e11faa5840686b	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	8ab1d8b352b1d0c3e7a6e8b8006755fbb2f33de56079e3001e614af53a5cdcc5
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	162	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_162.bin	19ccf25a31c3c69e3026e77a62618921a4a0f934d79f6a4e29515dae7ee66d4c	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	b866ade3b646abc4b16184c8b11173a18dabd752f30cc03c21b36d7bd5582669
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	163	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_163.bin	cbb922b08afd2ebb5727f198b2988aa97e9f2351b62507865f40473617f586f4	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	d6b0efc6ba654a6482be8ea786689bb174bb250d5e66db13ae00ede05a6dc2ea
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	165	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_165.bin	4df7266637ca9fbc3580cae395240a60a0e1bc9fe16c53ff756712ab3ee7f62d	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	9b8b67904019ff143e450047d68c7ce1c53be3cd0934712d56629815f4387938
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	166	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_166.bin	d64dab3f235583569265c0932771bdbef575747b2864184243c43037cf2a50c3	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	dec138324e35afd41976ba35828e1bce2efb43c758ab45bdbc86629f67e83352
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	169	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_169.bin	b26f6a0c59eae28009d0316a9c7a513d5b4a8bbd91fd77543eea81191557c7f5	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	184dc2c9f0410b36c382f5a0a8fb125aea9ac75f4694b1f015c31cf34d0e2bbd
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	181	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_181.bin	40b1df79fd6bb229633ecc37ca15dad792544791a195170680832b35dbf846ed	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	69a0bbb337e6c36a03902675a5cd0cba24f57be2f1a2f849914e75b03c9507e1
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	217	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_217.bin	62ff88cbe8948f755486110a3b9c774770dfa81f1f9d04604fba1317af77e8a2	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	b5144ca7dfa0dd40e7ceae0d7697e71a7af1d55dbcca8b79ddce10b819a9f853
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	2733	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_2733.bin	e4de74ac5c0e752ed83c95fa0b71479a43dffa26d40c11c0eb9bf3b0a7e7ac28	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	240139c051864708ac0b719e5e69999c966523f63f8eded88ee945e00af8c4f7
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	2735	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_2735.bin	d85264460cef08fde3315c16ec729fbfea22d817c92bf1ea831c430aefb02187	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	0eb0632351f5e46352c426128fc2cac2cf0da007e68e97d9efaa9cd0c9ddca52
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	30	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_30.bin	2d41a017f1a89b73b7238bfdb5162664e9443d538519965fc405dc3c6acda568	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	497e688cb1c7d73e4feed1198f7d0f05b8920b38e2497a8e3ec6aedf616fc248
